132	117
18	118
55	118
99	118
19	119
93	119
136	119
21	120
57	120
63	120
1	121
2	121
2	122
3	122
3	123
4	123
4	124
5	124
5	125
6	125
6	126
7	126
7	127
8	127
8	128
9	128
9	129
10	129
10	130
11	130
11	131
12	131
12	132
13	132
13	133
14	133
14	134
15	134
15	135
16	135
16	136
17	136
17	137
18	137
18	138
19	138
19	139
20	139
20	140
21	140
21	141
22	141
22	142
23	142
23	143
24	143
24	144
25	144
25	145
26	145
26	146
27	146
27	147
28	147
28	148
29	148
29	149
30	149
30	150
31	150
31	151
32	151
32	152
33	152
33	153
34	153
34	154
35	154
35	155
36	155
36	156
37	156
37	157
38	157
38	158
39	158
39	159
40	159
40	160
41	160
41	161
42	161
42	162
43	162
43	163
44	163
44	164
45	164
45	165
46	165
46	166
47	166
47	167
48	167
48	168
49	168
49	169
50	169
50	170
51	170
51	171
52	171
52	172
53	172
53	173
54	173
54	174
55	174
55	175
56	175
56	176
57	176
57	177
58	177
58	178
59	178
59	179
60	179
60	180
61	180
61	181
62	181
62	182
63	182
63	183
64	183
64	184
65	184
65	185
66	185
66	186
67	186
67	187
68	187
68	188
69	188
69	189
70	189
70	190
71	190
71	191
72	191
72	192
73	192
73	193
74	193
74	194
75	194
75	195
76	195
76	196
77	196
77	197
78	197
78	198
79	198
79	199
80	199
80	200
81	200
81	201
82	201
82	202
83	202
83	203
84	203
84	204
85	204
85	205
86	205
86	206
87	206
87	207
88	207
88	208
89	208
89	209
90	209
90	210
91	210
91	211
92	211
92	212
93	212
93	213
94	213
94	214
95	214
95	215
96	215
96	216
97	216
97	217
98	217
98	218
99	218
99	219
100	219
100	220
101	220
101	221
102	221
102	222
103	222
103	223
104	223
104	224
105	224
105	225
106	225
106	226
107	226
107	227
108	227
108	228
109	228
109	229
110	229
110	230
111	230
111	231
112	231
112	232
113	232
113	233
114	233
114	234
115	234
115	235
116	235
116	236
117	236
117	237
118	237
118	238
119	238
119	239
120	239
120	240
121	240
121	241
122	241
122	242
123	242
123	243
124	243
124	244
125	244
125	245
126	245
126	246
127	246
127	247
128	247
128	248
129	248
129	249
130	249
130	250
131	250
131	251
132	251
132	252
133	252
133	253
134	253
134	254
135	254
135	255
136	255
136	256
137	256
137	257
138	257
138	258
139	258
139	259
140	259
140	260
141	260
141	261
142	261
142	262
143	262
143	263
144	263
144	264
145	264
145	265
146	265
146	266
147	266
147	267
148	267
148	268
149	268
149	269
150	269
150	270
